id,immagine,data_avvistamento,image_url,latitude,longitude,nome_classe,nome_scientifico,nome_comune,nome_famiglia,luogo,nome_breve
255027563,255027563.jpg,12-Dec-2024,https://inaturalist-open-data.s3.amazonaws.com/photos/456937444/medium.jpeg,45.523583,12.28754,Uccelli,Parus major,Cinciallegra,Paridae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
255396139,255396139.jpg,17-Dec-2024,https://inaturalist-open-data.s3.amazonaws.com/photos/457688497/medium.jpeg,45.522453,12.281568,Uccelli,Parus major,Cinciallegra,Paridae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
264773270,264773270.jpg,9-Mar-2025,https://inaturalist-open-data.s3.amazonaws.com/photos/475479104/medium.jpeg,45.52364333,12.28494275,Uccelli,Parus major,Cinciallegra,Paridae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
84106048,84106048.jpg,19-Jun-2021,https://static.inaturalist.org/photos/138196265/medium.jpeg,45.52262621,12.28424971,Piante,Pentanema salicinum,Enula aspra,Asteraceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
86772648,86772648.jpg,11-Jul-2021,https://static.inaturalist.org/photos/143002293/medium.jpeg,45.52570547,12.28463844,Piante,Pentanema salicinum,Enula aspra,Asteraceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
79050612,79050612.jpg,15-May-2021,https://static.inaturalist.org/photos/129432600/medium.jpg,45.52060257,12.28767159,Insetti,Periclista lineolata,Periclista lineolata,Tenthredinidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
58295562,58295562.jpg,1-Sep-2020,https://static.inaturalist.org/photos/93054888/medium.jpg,45.524014,12.28858352,Insetti,Pezotettix giornae,Cavalletta Dalle Corna Corte,Acrididae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
95522763,95522763.jpg,20-Sep-2021,https://inaturalist-open-data.s3.amazonaws.com/photos/158593349/medium.jpg,45.52122833,12.287505,Aracnidi,Phalangium opilio,Falangio di Campagna,Phalangiidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
84108266,84108266.jpg,19-Jun-2021,https://static.inaturalist.org/photos/138203257/medium.jpeg,45.52262621,12.28424971,Piante,Phleum pratense,Codolina Comune,Poaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
65404040,65404040.jpg,22-Nov-2020,https://inaturalist-open-data.s3.amazonaws.com/photos/105263481/medium.jpeg,45.51897409,12.28289553,Uccelli,Pica pica,Gazza,Corvidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
69319982,69319982.jpg,8-Feb-2021,https://static.inaturalist.org/photos/112465750/medium.jpg,45.52112928,12.29153179,Uccelli,Pica pica,Gazza,Corvidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
79028491,79028491.jpg,15-May-2021,https://static.inaturalist.org/photos/129396023/medium.jpg,45.52060257,12.28767159,Insetti,Plagiodera versicolora,Plagiodera versicolora,Chrysomelidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
78877774,78877774.jpg,1-May-2021,https://inaturalist-open-data.s3.amazonaws.com/photos/129135464/medium.jpeg,45.52193096,12.27872978,Rettili,Podarcis muralis,Lucertola muraiola,Lacertidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
72479503,72479503.jpg,30-Mar-2021,https://static.inaturalist.org/photos/118175540/medium.jpeg,45.52059651,12.27784388,Piante,Polygala comosa,Poligala chiomata,Polygalaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
21019411,21019411.jpg,9-Sep-2015,https://static.inaturalist.org/photos/32467343/medium.jpeg,45.52114488,12.28894897,Insetti,Polyommatus icarus,Argo azzurro,Lycaenidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
62740996,62740996.jpg,10-Oct-2020,https://static.inaturalist.org/photos/100573345/medium.jpg,45.52139342,12.28746844,Piante,Potentilla indica,Falsa fragola,Rosaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
79045642,79045642.jpg,15-May-2021,https://static.inaturalist.org/photos/129423382/medium.jpeg,45.52060257,12.28767159,Piante,Potentilla indica,Falsa fragola,Rosaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
62938715,62938715.jpg,17-Oct-2020,https://static.inaturalist.org/photos/100926628/medium.jpg,45.52112273,12.29081605,Piante,Potentilla reptans,Cinquefoglia Comune,Rosaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
12710418,12710418.jpg,10-May-2018,https://static.inaturalist.org/photos/18404818/medium.jpeg,45.52114206,12.28237655,Piante,Prunus spinosa,Prugnolo,Rosaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
30088314,30088314.jpg,3-Aug-2019,https://static.inaturalist.org/photos/46988871/medium.jpg,45.51990833,12.29117167,Piante,Prunus spinosa,Prugnolo,Rosaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
63426480,63426480.jpg,22-Oct-2020,https://static.inaturalist.org/photos/101784501/medium.jpg,45.52205312,12.27680693,Piante,Prunus spinosa,Prugnolo,Rosaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
90549293,90549293.jpg,9-Aug-2021,https://static.inaturalist.org/photos/149665022/medium.jpg,45.51981333,12.29113667,Piante,Prunus spinosa,Prugnolo,Rosaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
171246119,171246119.jpg,5-Jul-2023,https://static.inaturalist.org/photos/312549301/medium.jpg,45.52123333,12.28223333,Piante,Prunus spinosa,Prugnolo,Rosaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
59607129,59607129.jpg,11-Sep-2020,https://static.inaturalist.org/photos/95249769/medium.jpg,45.52203853,12.28840138,Piante,Pulicaria dysenterica,Incensaria comune,Asteraceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
59607134,59607134.jpg,11-Sep-2020,https://static.inaturalist.org/photos/95251057/medium.jpg,45.52203853,12.28840138,Piante,Pulicaria dysenterica,Incensaria comune,Asteraceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
12345551,12345551.jpg,10-May-2018,https://static.inaturalist.org/photos/17777407/medium.jpeg,45.52270583,12.28667043,Piante,Quercus robur,Farnia,Fagaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
71082291,71082291.jpg,12-Mar-2021,https://static.inaturalist.org/photos/115669839/medium.jpg,45.52283667,12.27970073,Piante,Ranunculus acris,Ranuncolo Comune,Ranunculaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
71083867,71083867.jpg,12-Mar-2021,https://static.inaturalist.org/photos/115673261/medium.jpg,45.52283667,12.27970073,Piante,Ranunculus bulbosus,Ranuncolo bulboso,Ranunculaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
12710386,12710386.jpg,10-May-2018,https://static.inaturalist.org/photos/18404789/medium.jpeg,45.52091702,12.28367608,Piante,Ranunculus repens,Ranuncolo Strisciante,Ranunculaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
70897818,70897818.jpg,9-Mar-2021,https://static.inaturalist.org/photos/115341253/medium.jpg,45.52707602,12.27811267,Piante,Ranunculus repens,Ranuncolo Strisciante,Ranunculaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
78487575,78487575.jpg,10-May-2021,https://static.inaturalist.org/photos/128454124/medium.jpeg,45.52592081,12.28818158,Piante,Ranunculus sceleratus,Ranuncolo di palude,Ranunculaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
58295563,58295563.jpg,1-Sep-2020,https://static.inaturalist.org/photos/93055384/medium.jpg,45.524014,12.28858352,Insetti,Ricania speculum,Ricania,Ricaniidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
12653601,12653601.jpg,10-May-2018,https://static.inaturalist.org/photos/18307697/medium.jpeg,45.52364732,12.28681963,Piante,Robinia pseudoacacia,Robinia,Fabaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
71373764,71373764.jpg,14-Mar-2021,https://static.inaturalist.org/photos/116196559/medium.jpg,45.5269162,12.27830437,Piante,Rumex acetosa,Romice Acetosa,Polygonaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
78487907,78487907.jpg,10-May-2021,https://static.inaturalist.org/photos/128455073/medium.jpeg,45.52592081,12.28818158,Piante,Rumex acetosa,Romice Acetosa,Polygonaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
62514402,62514402.jpg,9-Oct-2020,https://static.inaturalist.org/photos/100173300/medium.jpg,45.52139342,12.28746844,Insetti,Ruspolia nitidula,Conocefalo Grosso,Tettigoniidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
64552407,64552407.jpg,29-Oct-2020,https://static.inaturalist.org/photos/103796846/medium.jpg,45.5257842,12.28533287,Piante,Salvia pratensis,Salvia dei prati,Lamiaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
38385239,38385239.jpg,7-Feb-2020,https://static.inaturalist.org/photos/60999117/medium.jpeg,45.525217,12.282517,Mammiferi,Sciurus vulgaris,Scoiattolo Rosso,Sciuridae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
38385283,38385283.jpg,7-Feb-2020,https://static.inaturalist.org/photos/60999221/medium.jpeg,45.526049,12.282003,Mammiferi,Sciurus vulgaris,Scoiattolo Rosso,Sciuridae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
65403957,65403957.jpg,20-Nov-2020,https://inaturalist-open-data.s3.amazonaws.com/photos/105263284/medium.jpeg,45.52242745,12.29459726,Mammiferi,Sciurus vulgaris,Scoiattolo Rosso,Sciuridae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
72482971,72482971.jpg,30-Mar-2021,https://static.inaturalist.org/photos/118181777/medium.jpeg,45.52059651,12.27784388,Piante,Sedum pallidum,Borracina pallida,Crassulaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
72482974,72482974.jpg,30-Mar-2021,https://static.inaturalist.org/photos/118182437/medium.jpeg,45.52059651,12.27784388,Piante,Sedum sexangulare,Borracina Insipida,Crassulaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
12710480,12710480.jpg,10-May-2018,https://static.inaturalist.org/photos/18404934/medium.jpeg,45.52215804,12.27773197,Piante,Silene flos-cuculi,Crotonella Fior di Cuculo,Caryophyllaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
62942364,62942364.jpg,17-Oct-2020,https://static.inaturalist.org/photos/100934123/medium.jpg,45.52112273,12.29081605,Piante,Silene flos-cuculi,Crotonella Fior di Cuculo,Caryophyllaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
78487577,78487577.jpg,10-May-2021,https://static.inaturalist.org/photos/128454866/medium.jpeg,45.52592081,12.28818158,Piante,Silene flos-cuculi,Crotonella Fior di Cuculo,Caryophyllaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
63347334,63347334.jpg,21-Oct-2020,https://static.inaturalist.org/photos/101644006/medium.jpg,45.5227343,12.2817204,Piante,Silene latifolia,Silene bianca,Caryophyllaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
79047864,79047864.jpg,15-May-2021,https://static.inaturalist.org/photos/129429142/medium.jpg,45.52060257,12.28767159,Piante,Silene latifolia,Silene bianca,Caryophyllaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
69919979,69919979.jpg,21-Feb-2021,https://inaturalist-open-data.s3.amazonaws.com/photos/113568540/medium.jpeg,45.523228,12.284469,Molluschi,Sinanodonta woodiana,Anodonta cinese,Unionidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
69919981,69919981.jpg,21-Feb-2021,https://inaturalist-open-data.s3.amazonaws.com/photos/113568544/medium.jpeg,45.523136,12.286927,Molluschi,Sinanodonta woodiana,Anodonta cinese,Unionidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
69919982,69919982.jpg,21-Feb-2021,https://inaturalist-open-data.s3.amazonaws.com/photos/113568553/medium.jpeg,45.523172,12.288717,Molluschi,Sinanodonta woodiana,Anodonta cinese,Unionidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
71083861,71083861.jpg,12-Mar-2021,https://static.inaturalist.org/photos/115672309/medium.jpeg,45.52283667,12.27970073,Piante,Sonchus asper,Grespino Spinoso,Asteraceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
84106041,84106041.jpg,19-Jun-2021,https://static.inaturalist.org/photos/138195347/medium.jpeg,45.52262621,12.28424971,Piante,Stachys palustris,Stregona Palustre,Lamiaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
27688160,27688160.jpg,24-Jun-2019,https://static.inaturalist.org/photos/43107074/medium.jpeg,45.52050569,12.28759579,Insetti,Stictoleptura cordigera,Stictoleptura cordigera,Cerambycidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
107847646,107847646.jpg,17-Oct-2021,https://static.inaturalist.org/photos/181465307/medium.jpeg,45.52685337,12.2831269,Insetti,Sympetrum striolatum,Cardinale striato,Libellulidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
72197284,72197284.jpg,25-Mar-2021,https://static.inaturalist.org/photos/117667710/medium.jpeg,45.52649445,12.29305744,Piante,Symphytum officinale,Consolida Maggiore,Boraginaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
95522581,95522581.jpg,20-Sep-2021,https://inaturalist-open-data.s3.amazonaws.com/photos/158593067/medium.jpg,45.52096667,12.28734167,Aracnidi,Synema globosum,Ragno napoleone,Thomisidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
12265647,12265647.jpg,8-May-2018,https://inaturalist-open-data.s3.amazonaws.com/photos/17676209/medium.jpeg,45.52094018,12.28154921,Mammiferi,Talpa europaea,Talpa europea,Talpidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
66014507,66014507.jpg,30-Nov-2020,https://static.inaturalist.org/photos/106330985/medium.jpg,45.5246195,12.28865909,Funghi,Trametes versicolor,Poliporo a Mensola Variopinto,Polyporaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
69318692,69318692.jpg,8-Feb-2021,https://static.inaturalist.org/photos/112463414/medium.jpg,45.52112928,12.29153179,Funghi,Tremella mesenterica,Tremella mesenterica,Tremellaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
79051952,79051952.jpg,15-May-2021,https://static.inaturalist.org/photos/129436831/medium.jpeg,45.52060257,12.28767159,Piante,Trifolium campestre,Trifoglio Campestre,Fabaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
84098974,84098974.jpg,19-Jun-2021,https://static.inaturalist.org/photos/138184708/medium.jpeg,45.52262621,12.28424971,Piante,Trifolium fragiferum,Trifoglio a Fragola,Fabaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
12710433,12710433.jpg,10-May-2018,https://static.inaturalist.org/photos/18404836/medium.jpeg,45.5212473,12.28508826,Piante,Trifolium pratense,Trifoglio rosso,Fabaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
63426479,63426479.jpg,22-Oct-2020,https://static.inaturalist.org/photos/101784008/medium.jpg,45.52205312,12.27680693,Piante,Trifolium pratense,Trifoglio rosso,Fabaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
64554305,64554305.jpg,29-Oct-2020,https://static.inaturalist.org/photos/103799776/medium.jpg,45.52565187,12.28219531,Piante,Trifolium pratense,Trifoglio rosso,Fabaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
79047872,79047872.jpg,15-May-2021,https://static.inaturalist.org/photos/129429943/medium.jpeg,45.52060257,12.28767159,Piante,Trifolium pratense,Trifoglio rosso,Fabaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
79050614,79050614.jpg,15-May-2021,https://static.inaturalist.org/photos/129433648/medium.jpg,45.52060257,12.28767159,Piante,Trifolium pratense,Trifoglio rosso,Fabaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
79050619,79050619.jpg,15-May-2021,https://static.inaturalist.org/photos/129434601/medium.jpeg,45.52060257,12.28767159,Piante,Trifolium repens,Trifoglio bianco,Fabaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
69919955,69919955.jpg,21-Feb-2021,https://inaturalist-open-data.s3.amazonaws.com/photos/113568344/medium.jpeg,45.526824,12.28773,Uccelli,Troglodytes troglodytes,Scricciolo,Troglodytidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
79042581,79042581.jpg,15-May-2021,https://static.inaturalist.org/photos/129421244/medium.jpg,45.52060257,12.28767159,Insetti,Trypetoptera punctulata,Trypetoptera punctulata,Sciomyzidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
101084798,101084798.jpg,14-Nov-2021,https://static.inaturalist.org/photos/168777113/medium.jpeg,45.52006428,12.29284722,Uccelli,Turdus merula,Merlo,Turdidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
72198492,72198492.jpg,25-Mar-2021,https://static.inaturalist.org/photos/117669213/medium.jpeg,45.52649445,12.29305744,Piante,Tussilago farfara,Tossilaggine comune,Asteraceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
156079932,156079932.jpg,6-Mar-2023,https://static.inaturalist.org/photos/269849173/medium.jpeg,45.5228366,12.28651356,Piante,Tussilago farfara,Tossilaggine comune,Asteraceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
72198495,72198495.jpg,25-Mar-2021,https://static.inaturalist.org/photos/117669072/medium.jpeg,45.52649445,12.29305744,Piante,Valerianella locusta,Valerianella Comune,Caprifoliaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
86770790,86770790.jpg,11-Jul-2021,https://static.inaturalist.org/photos/142998740/medium.jpeg,45.52570547,12.28463844,Piante,Vallisneria spiralis,Vallisneria a Spirale,Hydrocharitaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
26595717,26595717.jpg,8-Jun-2019,https://static.inaturalist.org/photos/41308875/medium.jpg,45.52223667,12.28622833,Insetti,Vanessa atalanta,Vanessa atalanta,Nymphalidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
63349553,63349553.jpg,21-Oct-2020,https://static.inaturalist.org/photos/101650892/medium.jpg,45.5227343,12.2817204,Piante,Verbascum blattaria,Verbasco polline,Scrophulariaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
84108263,84108263.jpg,19-Jun-2021,https://static.inaturalist.org/photos/138202382/medium.jpeg,45.52262621,12.28424971,Piante,Verbascum blattaria,Verbasco polline,Scrophulariaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
84101238,84101238.jpg,19-Jun-2021,https://static.inaturalist.org/photos/138190113/medium.jpeg,45.52262621,12.28424971,Piante,Veronica anagallis-aquatica,Veronica acquatica,Plantaginaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
78481121,78481121.jpg,10-May-2021,https://static.inaturalist.org/photos/128442253/medium.jpeg,45.52592081,12.28818158,Piante,Veronica serpyllifolia,Veronica a Foglie di Serpillo,Plantaginaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
72197309,72197309.jpg,25-Mar-2021,https://static.inaturalist.org/photos/117667719/medium.jpeg,45.52649445,12.29305744,Piante,Viburnum lantana,Viburno lantana,Viburnaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
74662862,74662862.jpg,20-Apr-2021,https://static.inaturalist.org/photos/122053477/medium.jpeg,45.51988316,12.29210861,Piante,Viburnum lantana,Viburno lantana,Viburnaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
123683067,123683067.jpg,26-May-2022,https://inaturalist-open-data.s3.amazonaws.com/photos/209554139/medium.jpg,45.52145605,12.28631672,Piante,Viburnum lantana,Viburno lantana,Viburnaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
12653548,12653548.jpg,10-May-2018,https://static.inaturalist.org/photos/18307593/medium.jpeg,45.52204528,12.28633918,Piante,Viburnum opulus,Palla di neve,Viburnaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
78476715,78476715.jpg,10-May-2021,https://static.inaturalist.org/photos/128434670/medium.jpeg,45.52592081,12.28818158,Piante,Viburnum opulus,Palla di neve,Viburnaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
118759464,118759464.jpg,26-May-2022,https://inaturalist-open-data.s3.amazonaws.com/photos/200690090/medium.jpg,45.52145031,12.28649944,Piante,Viburnum opulus,Palla di neve,Viburnaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
134994099,134994099.jpg,14-Sep-2022,https://static.inaturalist.org/photos/230191197/medium.jpeg,45.52295601,12.2857729,Piante,Viburnum opulus,Palla di neve,Viburnaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
71084196,71084196.jpg,12-Mar-2021,https://static.inaturalist.org/photos/115674442/medium.jpg,45.52283667,12.27970073,Piante,Vicia hirsuta,Veccia Irsuta,Fabaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
71086044,71086044.jpg,12-Mar-2021,https://static.inaturalist.org/photos/115677477/medium.jpg,45.52283667,12.27970073,Piante,Vinca major,Pervinca maggiore,Apocynaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
70896972,70896972.jpg,9-Mar-2021,https://static.inaturalist.org/photos/115337718/medium.jpg,45.52707602,12.27811267,Piante,Vinca minor,Pervinca minore,Apocynaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
59607125,59607125.jpg,11-Sep-2020,https://static.inaturalist.org/photos/95248454/medium.jpg,45.52203853,12.28840138,Piante,Vincetoxicum hirundinaria,Celidonia,Apocynaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
80118156,80118156.jpg,22-May-2021,https://static.inaturalist.org/photos/131278148/medium.jpg,45.52213691,12.27780362,Piante,Vincetoxicum hirundinaria,Celidonia,Apocynaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
64552396,64552396.jpg,29-Oct-2020,https://static.inaturalist.org/photos/103792967/medium.jpg,45.525942,12.2864054,Funghi,Volvopluteus gloiocephalus,Volvaria vischiosa,Pluteaceae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
58261239,58261239.jpg,1-Sep-2020,https://static.inaturalist.org/photos/92997394/medium.jpeg,45.52256012,12.28874397,Insetti,Zygaena filipendulae,Zigena Della Filipendula,Zygaenidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
85011628,85011628.jpg,21-Feb-2021,https://inaturalist-open-data.s3.amazonaws.com/photos/113568490/medium.jpeg,45.5231,12.288594,Aracnidi,Pardosa,Pardosa,Lycosidae,BOSCO DI FRANCA E OTTOLENGHI,ottolenghi
91907740,91907740.jpg,20-Aug-2021,https://static.inaturalist.org/photos/152094886/medium.jpeg,45.55085398,12.38129809,Piante,Abutilon theophrasti,Cencio Molle,Malvaceae,GOLENE SALMASTRE FIUME ZERO,zero
91907738,91907738.jpg,20-Aug-2021,https://static.inaturalist.org/photos/152094635/medium.jpeg,45.55085398,12.38129809,Piante,Alnus glutinosa,Ontano comune,Betulaceae,GOLENE SALMASTRE FIUME ZERO,zero
93010455,93010455.jpg,25-Aug-2021,https://static.inaturalist.org/photos/154089137/medium.jpeg,45.54718333,12.38794167,Uccelli,Anas platyrhynchos,Germano reale,Anatidae,GOLENE SALMASTRE FIUME ZERO,zero
7977363,7977363.jpg,18-Sep-2017,https://static.inaturalist.org/photos/10576100/medium.jpg,45.53994056,12.38231616,Uccelli,Ardea alba,Airone bianco maggiore,Ardeidae,GOLENE SALMASTRE FIUME ZERO,zero
7994867,7994867.jpg,18-Sep-2017,https://static.inaturalist.org/photos/10576118/medium.jpg,45.55511867,12.37400043,Uccelli,Ardea cinerea,Airone cenerino,Ardeidae,GOLENE SALMASTRE FIUME ZERO,zero
93010395,93010395.jpg,25-Aug-2021,https://static.inaturalist.org/photos/154089023/medium.jpeg,45.55559167,12.37967778,Uccelli,Ardea cinerea,Airone cenerino,Ardeidae,GOLENE SALMASTRE FIUME ZERO,zero
93010639,93010639.jpg,25-Aug-2021,https://static.inaturalist.org/photos/154089432/medium.jpeg,45.55573333,12.37937222,Uccelli,Ardea cinerea,Airone cenerino,Ardeidae,GOLENE SALMASTRE FIUME ZERO,zero
104582644,104582644.jpg,19-Dec-2021,https://inaturalist-open-data.s3.amazonaws.com/photos/175270889/medium.jpeg,45.55061412,12.38306232,Uccelli,Ardea cinerea,Airone cenerino,Ardeidae,GOLENE SALMASTRE FIUME ZERO,zero
7994880,7994880.jpg,18-Sep-2017,https://static.inaturalist.org/photos/10576144/medium.jpg,45.54208056,12.38367417,Uccelli,Ardea ibis,Airone guardabuoi,Ardeidae,GOLENE SALMASTRE FIUME ZERO,zero
226226441,226226441.jpg,30-Jun-2024,https://inaturalist-open-data.s3.amazonaws.com/photos/401182286/medium.jpeg,45.53808499,12.39561553,Uccelli,Ardea purpurea,Airone rosso,Ardeidae,GOLENE SALMASTRE FIUME ZERO,zero
93010584,93010584.jpg,25-Aug-2021,https://static.inaturalist.org/photos/154089341/medium.jpeg,45.55026389,12.38265833,Uccelli,Ardeola ralloides,Sgarza ciuffetto,Ardeidae,GOLENE SALMASTRE FIUME ZERO,zero
240070196,240070196.jpg,6-Sep-2024,https://inaturalist-open-data.s3.amazonaws.com/photos/427657683/medium.jpeg,45.56138675,12.36412592,Aracnidi,Argiope lobata,Ragno Vespa Lobato,Araneidae,GOLENE SALMASTRE FIUME ZERO,zero
91904421,91904421.jpg,20-Aug-2021,https://static.inaturalist.org/photos/152089583/medium.jpg,45.55085398,12.38129809,Insetti,Aricia agestis,Aricia dei campi,Lycaenidae,GOLENE SALMASTRE FIUME ZERO,zero
196175748,196175748.jpg,4-Jan-2024,https://static.inaturalist.org/photos/345312151/medium.jpeg,45.5482015,12.39066562,Piante,Bellis perennis,Pratolina,Asteraceae,GOLENE SALMASTRE FIUME ZERO,zero
7995011,7995011.jpg,18-Sep-2017,https://static.inaturalist.org/photos/10576369/medium.jpg,45.54721094,12.3867378,Uccelli,Buteo buteo,Poiana,Accipitridae,GOLENE SALMASTRE FIUME ZERO,zero
104763393,104763393.jpg,7-Jan-2022,https://static.inaturalist.org/photos/175617943/medium.jpeg,45.54228554,12.39064978,Piante,Capsella bursa-pastoris,Borsa del pastore,Brassicaceae,GOLENE SALMASTRE FIUME ZERO,zero
136700930,136700930.jpg,27-Sep-2022,https://static.inaturalist.org/photos/233349309/medium.jpg,45.54435,12.39251167,Insetti,Carabus coriaceus,Carabo coriaceo,Carabidae,GOLENE SALMASTRE FIUME ZERO,zero
154149444,154149444.jpg,1-Apr-2023,https://static.inaturalist.org/photos/266319952/medium.jpeg,45.56111586,12.38245916,Uccelli,Carduelis carduelis,Cardellino,Fringillidae,GOLENE SALMASTRE FIUME ZERO,zero
193859185,193859185.jpg,7-Dec-2023,https://inaturalist-open-data.s3.amazonaws.com/photos/340611501/medium.jpg,45.54175664,12.38673968,Uccelli,Chroicocephalus ridibundus,Gabbiano comune,Laridae,GOLENE SALMASTRE FIUME ZERO,zero
58547866,58547866.jpg,4-Sep-2020,https://static.inaturalist.org/photos/93479294/medium.jpg,45.56028314,12.37993659,Piante,Clematis viticella,Clematide Paonazza,Ranunculaceae,GOLENE SALMASTRE FIUME ZERO,zero
7994897,7994897.jpg,18-Sep-2017,https://static.inaturalist.org/photos/10576170/medium.jpg,45.56296549,12.38163706,Uccelli,Corvus cornix,Cornacchia grigia,Corvidae,GOLENE SALMASTRE FIUME ZERO,zero
